# time,f b 0 dist,f b 0 angle,f b 0 Ddist,f b 0 Dangle,f b l 10 dist,f b l 10 angle,f b l 10 Ddist,f b l 10 Dangle,f b l 20 dist,f b l 20 angle,f b l 20 Ddist,f b l 20 Dangle,f b l 30 dist,f b l 30 angle,f b l 30 Ddist,f b l 30 Dangle,f b l 40 dist,f b l 40 angle,f b l 40 Ddist,f b l 40 Dangle,f b l 50 dist,f b l 50 angle,f b l 50 Ddist,f b l 50 Dangle,f b r 10 dist,f b r 10 angle,f b r 10 Ddist,f b r 10 Dangle,f b r 20 dist,f b r 20 angle,f b r 20 Ddist,f b r 20 Dangle,f b r 30 dist,f b r 30 angle,f b r 30 Ddist,f b r 30 Dangle,f b r 40 dist,f b r 40 angle,f b r 40 Ddist,f b r 40 Dangle,f b r 50 dist,f b r 50 angle,f b r 50 Ddist,f b r 50 Dangle,f c dist,f c angle,f c Ddist,f c Dangle,f c b dist,f c b angle,f c b Ddist,f c b Dangle,f c t dist,f c t angle,f c t Ddist,f c t Dangle,f g l b dist,f g l b angle,f g l b Ddist,f g l b Dangle,f g l t dist,f g l t angle,f g l t Ddist,f g l t Dangle,f g r b dist,f g r b angle,f g r b Ddist,f g r b Dangle,f g r t dist,f g r t angle,f g r t Ddist,f g r t Dangle,f l 0 dist,f l 0 angle,f l 0 Ddist,f l 0 Dangle,f l b dist,f l b angle,f l b Ddist,f l b Dangle,f l b 10 dist,f l b 10 angle,f l b 10 Ddist,f l b 10 Dangle,f l b 20 dist,f l b 20 angle,f l b 20 Ddist,f l b 20 Dangle,f l b 30 dist,f l b 30 angle,f l b 30 Ddist,f l b 30 Dangle,f l t dist,f l t angle,f l t Ddist,f l t Dangle,f l t 10 dist,f l t 10 angle,f l t 10 Ddist,f l t 10 Dangle,f l t 20 dist,f l t 20 angle,f l t 20 Ddist,f l t 20 Dangle,f l t 30 dist,f l t 30 angle,f l t 30 Ddist,f l t 30 Dangle,f p l b dist,f p l b angle,f p l b Ddist,f p l b Dangle,f p l c dist,f p l c angle,f p l c Ddist,f p l c Dangle,f p l t dist,f p l t angle,f p l t Ddist,f p l t Dangle,f p r b dist,f p r b angle,f p r b Ddist,f p r b Dangle,f p r c dist,f p r c angle,f p r c Ddist,f p r c Dangle,f p r t dist,f p r t angle,f p r t Ddist,f p r t Dangle,f r 0 dist,f r 0 angle,f r 0 Ddist,f r 0 Dangle,f r b dist,f r b angle,f r b Ddist,f r b Dangle,f r b 10 dist,f r b 10 angle,f r b 10 Ddist,f r b 10 Dangle,f r b 20 dist,f r b 20 angle,f r b 20 Ddist,f r b 20 Dangle,f r b 30 dist,f r b 30 angle,f r b 30 Ddist,f r b 30 Dangle,f r t dist,f r t angle,f r t Ddist,f r t Dangle,f r t 10 dist,f r t 10 angle,f r t 10 Ddist,f r t 10 Dangle,f r t 20 dist,f r t 20 angle,f r t 20 Ddist,f r t 20 Dangle,f r t 30 dist,f r t 30 angle,f r t 30 Ddist,f r t 30 Dangle,f t 0 dist,f t 0 angle,f t 0 Ddist,f t 0 Dangle,f t l 10 dist,f t l 10 angle,f t l 10 Ddist,f t l 10 Dangle,f t l 20 dist,f t l 20 angle,f t l 20 Ddist,f t l 20 Dangle,f t l 30 dist,f t l 30 angle,f t l 30 Ddist,f t l 30 Dangle,f t l 40 dist,f t l 40 angle,f t l 40 Ddist,f t l 40 Dangle,f t l 50 dist,f t l 50 angle,f t l 50 Ddist,f t l 50 Dangle,f t r 10 dist,f t r 10 angle,f t r 10 Ddist,f t r 10 Dangle,f t r 20 dist,f t r 20 angle,f t r 20 Ddist,f t r 20 Dangle,f t r 30 dist,f t r 30 angle,f t r 30 Ddist,f t r 30 Dangle,f t r 40 dist,f t r 40 angle,f t r 40 Ddist,f t r 40 Dangle,f t r 50 dist,f t r 50 angle,f t r 50 Ddist,f t r 50 Dangle,g l dist,g l angle,g l Ddist,g l Dangle,g r dist,g r angle,g r Ddist,g r Dangle,l b dist,l b angle,l b Ddist,l b Dangle,l l dist,l l angle,l l Ddist,l l Dangle,l r dist,l r angle,l r Ddist,l r Dangle,l t dist,l t angle,l t Ddist,l t Dangle,F dist,F angle,F Ddist,F Dangle,G dist,G angle,G Ddist,G Dangle,L dist,L angle,L Ddist,L Dangle
0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,89.1,58,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,66,42,NAN,NAN,58,31,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,49.4,48,NAN,NAN,37,27,0,0,66,34,NAN,NAN,86.5,55,NAN,NAN,72.2,41,NAN,NAN,79,46,NAN,NAN,86.5,51,NAN,NAN,49.4,3,NAN,NAN,60.9,26,NAN,NAN,56.8,17,NAN,NAN,55.1,7,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,7.3,-16,0,0,17.1,-7,0,0,27.1,-4,NAN,NAN,37,-3,NAN,NAN,47,-2,NAN,NAN,NAN,NAN,NAN,NAN,61.6,37,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,75.9,85,NAN,NAN,78.3,77,NAN,NAN,80.6,70,NAN,NAN,84.8,64,NAN,NAN,89.1,58,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,66,42,NAN,NAN,58,31,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,66,60,NAN,NAN,49.4,48,NAN,NAN,37,27,NAN,NAN,66,34,NAN,NAN,86.5,55,NAN,NAN,72.2,41,NAN,NAN,79,46,NAN,NAN,86.5,51,NAN,NAN,49.4,3,NAN,NAN,60.9,26,NAN,NAN,56.8,17,NAN,NAN,55.1,7,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,7.3,-16,0,0,17.1,-7,0,0,27.1,-4,0,0,37,-3,NAN,NAN,47,-2,NAN,NAN,NAN,NAN,NAN,NAN,61.6,37,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,38.9,89,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,7.8,63,0,0,7.8,-63,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,8.5,0,0,0,34.1,84,NAN,NAN,13.1,50,0,0,21.8,67,0,0,31.2,74,0,0,34.1,-84,0,0,13.1,-50,0,0,21.8,-67,0,0,31.2,-74,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,38.9,-89,NAN,NAN,NAN,NAN,NAN,NAN,3.5,0,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,3.5,90,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
0,62.8,-21,NAN,NAN,70.8,-16,NAN,NAN,79,-12,NAN,NAN,88.2,-9,NAN,NAN,97.5,-6,NAN,NAN,107,-4,NAN,NAN,55.1,-28,NAN,NAN,48.4,-36,NAN,NAN,43.4,-47,NAN,NAN,40,-60,NAN,NAN,38.9,-74,NAN,NAN,48.9,17,NAN,NAN,59.7,-17,NAN,NAN,59.7,52,NAN,NAN,102,13,NAN,NAN,102,21,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,107,17,NAN,NAN,107,-1,NAN,NAN,107,12,NAN,NAN,109,7,NAN,NAN,111,2,NAN,NAN,107,36,NAN,NAN,107,23,NAN,NAN,109,28,NAN,NAN,111,33,NAN,NAN,87.4,4,NAN,NAN,84.8,17,NAN,NAN,87.4,31,NAN,NAN,24,-40,0,0,12.9,17,0,0,24,75,-0,0,NAN,NAN,NAN,NAN,34.1,-78,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,31.2,-88,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,62.8,56,NAN,NAN,70.8,51,NAN,NAN,79,47,NAN,NAN,88.2,44,NAN,NAN,97.5,41,NAN,NAN,107,39,NAN,NAN,55.1,62,NAN,NAN,48.4,71,NAN,NAN,43.4,81,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,102,17,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,107,-73,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,7.8,82,0,0,7.8,-45,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,8.5,18,0,0,NAN,NAN,NAN,NAN,13.1,68,0,0,21.8,85,0,0,NAN,NAN,NAN,NAN,34.1,-66,NAN,NAN,13.1,-31,0,0,21.8,-49,0,0,31.2,-56,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,40,-85,NAN,NAN,38.9,-70,NAN,NAN,NAN,NAN,NAN,NAN,3.5,18,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,3.7,-72,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
0,62.8,-25,NAN,NAN,70.8,-20,NAN,NAN,79,-16,NAN,NAN,88.2,-13,NAN,NAN,97.5,-10,NAN,NAN,107,-8,NAN,NAN,55.1,-32,NAN,NAN,48.4,-40,NAN,NAN,43.4,-51,NAN,NAN,40,-64,NAN,NAN,38.9,-78,NAN,NAN,48.9,13,NAN,NAN,59.7,-21,NAN,NAN,59.7,48,NAN,NAN,102,9,NAN,NAN,102,17,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,107,13,NAN,NAN,107,-5,NAN,NAN,107,8,NAN,NAN,109,3,NAN,NAN,111,-2,NAN,NAN,107,32,NAN,NAN,107,19,NAN,NAN,109,24,NAN,NAN,111,29,NAN,NAN,87.4,0,NAN,NAN,84.8,13,NAN,NAN,87.4,27,NAN,NAN,24,-44,0,0,12.9,13,0,0,24,71,-0,0,NAN,NAN,NAN,NAN,34.1,-83,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,62.8,52,NAN,NAN,70.8,47,NAN,NAN,79,43,NAN,NAN,88.2,40,NAN,NAN,97.5,37,NAN,NAN,107,35,NAN,NAN,55.1,58,NAN,NAN,48.4,67,NAN,NAN,43.4,77,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,102,13,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,105,-77,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,7.8,75,0,0,7.8,-52,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,8.5,12,0,0,NAN,NAN,NAN,NAN,13.1,61,0,0,21.8,79,0,0,31.2,86,0,0,34.1,-72,NAN,NAN,13.1,-38,0,0,21.8,-55,0,0,31.2,-62,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,38.9,-77,NAN,NAN,NAN,NAN,NAN,NAN,3.5,12,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,3.6,-78,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
0,62.8,-11,NAN,NAN,70.8,-6,NAN,NAN,79,-2,NAN,NAN,88.2,1,NAN,NAN,97.5,3,NAN,NAN,107,6,NAN,NAN,55.1,-18,NAN,NAN,48.4,-26,NAN,NAN,43.4,-37,NAN,NAN,40,-50,NAN,NAN,38.9,-64,0,0,48.9,27,NAN,NAN,59.7,-8,NAN,NAN,59.7,62,NAN,NAN,102,23,NAN,NAN,102,31,NAN,NAN,7.8,-89,0,0,NAN,NAN,NAN,NAN,107,27,NAN,NAN,107,9,NAN,NAN,107,22,NAN,NAN,109,16,NAN,NAN,111,11,NAN,NAN,107,46,NAN,NAN,107,32,NAN,NAN,109,38,NAN,NAN,111,43,NAN,NAN,87.4,14,NAN,NAN,84.8,27,NAN,NAN,87.4,40,NAN,NAN,24,-30,0,0,12.9,27,0,0,24,84,-0,0,NAN,NAN,NAN,NAN,34.1,-69,NAN,NAN,NAN,NAN,NAN,NAN,21.8,-86,0,0,31.2,-79,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,62.8,66,NAN,NAN,70.8,61,NAN,NAN,79,57,NAN,NAN,88.2,53,NAN,NAN,97.5,51,NAN,NAN,107,49,NAN,NAN,55.1,72,NAN,NAN,48.4,80,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,102,27,NAN,NAN,NAN,NAN,NAN,NAN,74.4,27,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,7.8,75,0,0,7.8,-51,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,8.5,12,0,0,NAN,NAN,NAN,NAN,13.1,62,0,0,21.8,79,0,0,31.2,86,NAN,NAN,34.1,-72,NAN,NAN,13.1,-38,0,0,21.8,-55,0,0,31.2,-62,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,38.9,-77,NAN,NAN,NAN,NAN,NAN,NAN,3.5,12,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,3.6,-78,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
0,62.8,-41,NAN,NAN,70.8,-36,NAN,NAN,79,-32,NAN,NAN,88.2,-29,NAN,NAN,97.5,-27,NAN,NAN,107,-24,NAN,NAN,55.1,-48,NAN,NAN,48.4,-56,NAN,NAN,43.4,-67,NAN,NAN,40,-80,NAN,NAN,NAN,NAN,NAN,NAN,48.9,-3,NAN,NAN,59.7,-38,NAN,NAN,59.7,32,NAN,NAN,102,-7,NAN,NAN,102,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,107,-3,NAN,NAN,107,-21,NAN,NAN,107,-8,NAN,NAN,109,-14,NAN,NAN,111,-19,NAN,NAN,107,16,NAN,NAN,107,2,NAN,NAN,109,8,NAN,NAN,111,13,NAN,NAN,87.4,-16,NAN,NAN,84.8,-3,NAN,NAN,87.4,10,NAN,NAN,24,-60,0,0,12.9,-3,0,0,24,54,-0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,62.8,36,NAN,NAN,70.8,31,NAN,NAN,79,27,NAN,NAN,88.2,23,NAN,NAN,97.5,21,NAN,NAN,107,19,NAN,NAN,55.1,42,NAN,NAN,48.4,50,NAN,NAN,43.4,61,NAN,NAN,40,74,NAN,NAN,38.9,89,NAN,NAN,102,-3,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,102,87,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
