# time,f b 0 dist,f b 0 angle,f b 0 Ddist,f b 0 Dangle,f b l 10 dist,f b l 10 angle,f b l 10 Ddist,f b l 10 Dangle,f b l 20 dist,f b l 20 angle,f b l 20 Ddist,f b l 20 Dangle,f b l 30 dist,f b l 30 angle,f b l 30 Ddist,f b l 30 Dangle,f b l 40 dist,f b l 40 angle,f b l 40 Ddist,f b l 40 Dangle,f b l 50 dist,f b l 50 angle,f b l 50 Ddist,f b l 50 Dangle,f b r 10 dist,f b r 10 angle,f b r 10 Ddist,f b r 10 Dangle,f b r 20 dist,f b r 20 angle,f b r 20 Ddist,f b r 20 Dangle,f b r 30 dist,f b r 30 angle,f b r 30 Ddist,f b r 30 Dangle,f b r 40 dist,f b r 40 angle,f b r 40 Ddist,f b r 40 Dangle,f b r 50 dist,f b r 50 angle,f b r 50 Ddist,f b r 50 Dangle,f c dist,f c angle,f c Ddist,f c Dangle,f c b dist,f c b angle,f c b Ddist,f c b Dangle,f c t dist,f c t angle,f c t Ddist,f c t Dangle,f g l b dist,f g l b angle,f g l b Ddist,f g l b Dangle,f g l t dist,f g l t angle,f g l t Ddist,f g l t Dangle,f g r b dist,f g r b angle,f g r b Ddist,f g r b Dangle,f g r t dist,f g r t angle,f g r t Ddist,f g r t Dangle,f l 0 dist,f l 0 angle,f l 0 Ddist,f l 0 Dangle,f l b dist,f l b angle,f l b Ddist,f l b Dangle,f l b 10 dist,f l b 10 angle,f l b 10 Ddist,f l b 10 Dangle,f l b 20 dist,f l b 20 angle,f l b 20 Ddist,f l b 20 Dangle,f l b 30 dist,f l b 30 angle,f l b 30 Ddist,f l b 30 Dangle,f l t dist,f l t angle,f l t Ddist,f l t Dangle,f l t 10 dist,f l t 10 angle,f l t 10 Ddist,f l t 10 Dangle,f l t 20 dist,f l t 20 angle,f l t 20 Ddist,f l t 20 Dangle,f l t 30 dist,f l t 30 angle,f l t 30 Ddist,f l t 30 Dangle,f p l b dist,f p l b angle,f p l b Ddist,f p l b Dangle,f p l c dist,f p l c angle,f p l c Ddist,f p l c Dangle,f p l t dist,f p l t angle,f p l t Ddist,f p l t Dangle,f p r b dist,f p r b angle,f p r b Ddist,f p r b Dangle,f p r c dist,f p r c angle,f p r c Ddist,f p r c Dangle,f p r t dist,f p r t angle,f p r t Ddist,f p r t Dangle,f r 0 dist,f r 0 angle,f r 0 Ddist,f r 0 Dangle,f r b dist,f r b angle,f r b Ddist,f r b Dangle,f r b 10 dist,f r b 10 angle,f r b 10 Ddist,f r b 10 Dangle,f r b 20 dist,f r b 20 angle,f r b 20 Ddist,f r b 20 Dangle,f r b 30 dist,f r b 30 angle,f r b 30 Ddist,f r b 30 Dangle,f r t dist,f r t angle,f r t Ddist,f r t Dangle,f r t 10 dist,f r t 10 angle,f r t 10 Ddist,f r t 10 Dangle,f r t 20 dist,f r t 20 angle,f r t 20 Ddist,f r t 20 Dangle,f r t 30 dist,f r t 30 angle,f r t 30 Ddist,f r t 30 Dangle,f t 0 dist,f t 0 angle,f t 0 Ddist,f t 0 Dangle,f t l 10 dist,f t l 10 angle,f t l 10 Ddist,f t l 10 Dangle,f t l 20 dist,f t l 20 angle,f t l 20 Ddist,f t l 20 Dangle,f t l 30 dist,f t l 30 angle,f t l 30 Ddist,f t l 30 Dangle,f t l 40 dist,f t l 40 angle,f t l 40 Ddist,f t l 40 Dangle,f t l 50 dist,f t l 50 angle,f t l 50 Ddist,f t l 50 Dangle,f t r 10 dist,f t r 10 angle,f t r 10 Ddist,f t r 10 Dangle,f t r 20 dist,f t r 20 angle,f t r 20 Ddist,f t r 20 Dangle,f t r 30 dist,f t r 30 angle,f t r 30 Ddist,f t r 30 Dangle,f t r 40 dist,f t r 40 angle,f t r 40 Ddist,f t r 40 Dangle,f t r 50 dist,f t r 50 angle,f t r 50 Ddist,f t r 50 Dangle,g l dist,g l angle,g l Ddist,g l Dangle,g r dist,g r angle,g r Ddist,g r Dangle,l b dist,l b angle,l b Ddist,l b Dangle,l l dist,l l angle,l l Ddist,l l Dangle,l r dist,l r angle,l r Ddist,l r Dangle,l t dist,l t angle,l t Ddist,l t Dangle,F dist,F angle,F Ddist,F Dangle,G dist,G angle,G Ddist,G Dangle,L dist,L angle,L Ddist,L Dangle
0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,89.1,58,NAN,NAN,94.6,53,NAN,NAN,102,49,NAN,NAN,108,45,NAN,NAN,45.6,54,NAN,NAN,NAN,NAN,NAN,NAN,27.1,6,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,90.9,29,NAN,NAN,84.8,21,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,84.8,42,NAN,NAN,73,30,NAN,NAN,65.4,15,NAN,NAN,91.8,24,NAN,NAN,107,42,NAN,NAN,96.5,29,NAN,NAN,102,34,NAN,NAN,108,38,NAN,NAN,79.8,2,NAN,NAN,89.1,18,NAN,NAN,86.5,11,NAN,NAN,84.8,5,NAN,NAN,27.1,-4,0,0,17.1,-7,0,0,7.3,-16,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,37,-3,NAN,NAN,47,-2,NAN,NAN,56.8,-2,NAN,NAN,67.4,-2,NAN,NAN,76.7,-1,NAN,NAN,NAN,NAN,NAN,NAN,87.4,25,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
0,80.6,70,NAN,NAN,78.3,77,NAN,NAN,75.9,85,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,84.8,64,NAN,NAN,89.1,58,NAN,NAN,94.6,53,NAN,NAN,102,49,NAN,NAN,108,45,NAN,NAN,45.6,54,NAN,NAN,75.9,69,NAN,NAN,27.1,6,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,90.9,29,NAN,NAN,84.8,21,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,84.8,42,NAN,NAN,73,30,NAN,NAN,65.4,15,NAN,NAN,91.8,24,NAN,NAN,107,42,NAN,NAN,96.5,29,NAN,NAN,102,34,NAN,NAN,108,38,NAN,NAN,79.8,2,NAN,NAN,89.1,18,NAN,NAN,86.5,11,NAN,NAN,84.8,5,NAN,NAN,27.1,-4,0,0,17.1,-7,0,0,7.3,-16,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,37,-3,NAN,NAN,47,-2,NAN,NAN,56.8,-2,NAN,NAN,67.4,-2,NAN,NAN,76.7,-1,NAN,NAN,NAN,NAN,NAN,NAN,87.4,25,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
0,62.8,90,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,63.4,81,NAN,NAN,66,72,NAN,NAN,70.1,64,NAN,NAN,74.4,57,NAN,NAN,80.6,51,NAN,NAN,23.8,89,0,0,58,90,NAN,NAN,10.2,-87,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,61.6,30,NAN,NAN,55.7,18,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,57.4,50,NAN,NAN,43.4,33,NAN,NAN,36.6,6,NAN,NAN,62.8,22,NAN,NAN,78.3,47,NAN,NAN,67.4,30,NAN,NAN,73,37,NAN,NAN,79,43,NAN,NAN,54.1,-11,NAN,NAN,59.7,13,NAN,NAN,58,4,NAN,NAN,58.6,-6,NAN,NAN,15.2,-88,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,18.5,-55,0,0,25.5,-37,0,0,34.1,-26,NAN,NAN,43.4,-21,NAN,NAN,53,-17,NAN,NAN,NAN,NAN,NAN,NAN,58,24,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,53,90,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
0,NAN,NAN,NAN,NAN,63.4,-90,NAN,NAN,66,-81,NAN,NAN,69.4,-73,NAN,NAN,74.4,-66,NAN,NAN,79.8,-60,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,10.2,84,0,0,60.3,-39,NAN,NAN,54.6,-26,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,61.6,-31,NAN,NAN,77.5,-56,NAN,NAN,66,-39,NAN,NAN,72.2,-46,NAN,NAN,78.3,-52,NAN,NAN,53,3,NAN,NAN,58.6,-22,NAN,NAN,57.4,-12,NAN,NAN,57.4,-2,NAN,NAN,56.3,-59,NAN,NAN,42.9,-42,NAN,NAN,35.5,-14,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,15.2,83,0,0,18,50,-0,0,24.8,30,NAN,NAN,33.1,19,NAN,NAN,42.5,13,NAN,NAN,51.9,9,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,57.4,-33,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,52.5,82,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
0,62.8,75,NAN,NAN,63.4,84,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,63.4,66,NAN,NAN,66,57,NAN,NAN,70.1,49,NAN,NAN,74.4,42,NAN,NAN,80.6,36,NAN,NAN,23.8,74,0,0,58,75,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,61.6,15,NAN,NAN,55.7,3,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,57.4,35,NAN,NAN,43.4,18,NAN,NAN,36.6,-9,0,0,62.8,7,NAN,NAN,78.3,33,NAN,NAN,67.4,15,NAN,NAN,73,22,NAN,NAN,79,28,NAN,NAN,54.1,-26,NAN,NAN,59.7,-2,NAN,NAN,58,-11,NAN,NAN,58.6,-21,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,18.5,-70,0,0,25.5,-51,NAN,NAN,34.1,-41,NAN,NAN,43.4,-35,NAN,NAN,53,-32,NAN,NAN,NAN,NAN,NAN,NAN,58,9,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,54.6,75,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,74.4,-88,NAN,NAN,79.8,-82,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,10.2,63,0,0,60.3,-61,NAN,NAN,54.6,-48,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,61.6,-53,NAN,NAN,77.5,-78,NAN,NAN,66,-61,NAN,NAN,72.2,-68,NAN,NAN,78.3,-74,NAN,NAN,53,-19,NAN,NAN,58.6,-44,NAN,NAN,57.4,-34,NAN,NAN,57.4,-24,NAN,NAN,56.3,-81,NAN,NAN,42.9,-64,NAN,NAN,35.5,-36,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,15.2,62,0,0,18,28,-0,0,24.8,8,-0,0,33.1,-3,NAN,NAN,42.5,-9,NAN,NAN,51.9,-13,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,57.4,-55,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,20.3,-30,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
0,62.8,56,NAN,NAN,63.4,65,NAN,NAN,66,74,NAN,NAN,69.4,82,NAN,NAN,74.4,89,NAN,NAN,NAN,NAN,NAN,NAN,63.4,47,NAN,NAN,66,38,NAN,NAN,70.1,31,NAN,NAN,74.4,24,NAN,NAN,80.6,18,NAN,NAN,23.8,55,NAN,NAN,58,56,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,61.6,-3,NAN,NAN,55.7,-16,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,57.4,17,NAN,NAN,43.4,0,NAN,NAN,36.6,-28,NAN,NAN,62.8,-11,NAN,NAN,78.3,14,NAN,NAN,67.4,-3,NAN,NAN,73,4,NAN,NAN,79,9,NAN,NAN,54.1,-44,NAN,NAN,59.7,-20,NAN,NAN,58,-30,NAN,NAN,58.6,-40,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,18.5,-89,0,0,25.5,-70,NAN,NAN,34.1,-60,0,0,43.4,-54,NAN,NAN,53,-50,NAN,NAN,NAN,NAN,NAN,NAN,58,-9,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,63.4,57,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,10.2,45,0,0,60.3,-79,NAN,NAN,54.6,-66,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,61.6,-71,NAN,NAN,NAN,NAN,NAN,NAN,66,-79,NAN,NAN,72.2,-86,NAN,NAN,NAN,NAN,NAN,NAN,53,-37,NAN,NAN,58.6,-62,NAN,NAN,57.4,-52,NAN,NAN,57.4,-42,NAN,NAN,NAN,NAN,NAN,NAN,42.9,-82,NAN,NAN,35.5,-54,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,15.2,44,0,0,18,10,-0,0,24.8,-10,-0,0,33.1,-21,NAN,NAN,42.5,-27,NAN,NAN,51.9,-31,NAN,NAN,18.5,76,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,57.4,-73,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,13.6,-48,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
0,62.8,47,NAN,NAN,63.4,56,NAN,NAN,66,64,NAN,NAN,69.4,72,NAN,NAN,74.4,79,NAN,NAN,79.8,85,NAN,NAN,63.4,38,NAN,NAN,66,29,NAN,NAN,70.1,21,NAN,NAN,74.4,14,NAN,NAN,80.6,8,NAN,NAN,23.8,46,0,0,58,47,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,61.6,-13,NAN,NAN,55.7,-25,NAN,NAN,NAN,NAN,NAN,NAN,77.5,89,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,56.3,86,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,57.4,7,NAN,NAN,43.4,-10,NAN,NAN,36.6,-37,NAN,NAN,62.8,-21,NAN,NAN,78.3,5,NAN,NAN,67.4,-13,NAN,NAN,73,-6,NAN,NAN,79,0,NAN,NAN,54.1,-54,NAN,NAN,59.7,-29,NAN,NAN,58,-39,NAN,NAN,58.6,-49,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,25.5,-79,NAN,NAN,34.1,-69,0,0,43.4,-63,NAN,NAN,53,-60,NAN,NAN,NAN,NAN,NAN,NAN,58,-19,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,72.2,47,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,10.2,36,0,0,60.3,-88,NAN,NAN,54.6,-75,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,61.6,-80,NAN,NAN,NAN,NAN,NAN,NAN,66,-88,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,53,-46,NAN,NAN,58.6,-71,NAN,NAN,57.4,-61,NAN,NAN,57.4,-51,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,35.5,-63,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,15.2,35,0,0,18,1,-0,0,24.8,-19,-0,0,33.1,-30,NAN,NAN,42.5,-36,NAN,NAN,51.9,-40,NAN,NAN,18.5,68,0,0,25.5,86,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,57.4,-82,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,12.2,-57,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
