,time,action,sideWithBall,lenOfNearest,nearestPlayer,lenOfMiddleDist,middleDistPlayer,passPair,goalIsNearest
0,11,searching,,0,[],5,"['L3', 'L6', 'L7', 'L10', 'L11']",,False
1,12,searching,,0,[],4,"['L3', 'L6', 'L7', 'L11']",,False
2,13,dribbling,L,1,['L11'],5,"['L3', 'L6', 'L7', 'L9', 'L11']",,False
3,14,dribbling,L,1,['L11'],5,"['L3', 'L6', 'L7', 'L9', 'L11']",,False
4,15,dribbling,L,1,['L11'],5,"['L3', 'L6', 'L7', 'L9', 'L11']",,False
5,16,dribbling,L,1,['L11'],5,"['L6', 'L7', 'L9', 'L11', 'R7']",,False
6,17,dribbling,L,1,['L11'],6,"['L6', 'L7', 'L9', 'L11', 'R6', 'R7']",,False
7,18,dribbling,L,1,['L11'],5,"['L7', 'L9', 'L11', 'R6', 'R7']",,False
8,19,dribbling,L,1,['L11'],5,"['L7', 'L9', 'L11', 'R6', 'R7']",,False
9,20,searching,,0,[],6,"['L7', 'L9', 'L11', 'R6', 'R7', 'R11']",,False
10,21,dribbling,L,1,['L11'],6,"['L7', 'L9', 'L11', 'R6', 'R7', 'R11']",,False
11,22,dribbling,L,1,['L11'],6,"['L7', 'L9', 'L11', 'R6', 'R7', 'R11']",,False
12,23,dribbling,L,1,['L11'],6,"['L7', 'L9', 'L11', 'R6', 'R7', 'R11']",,False
13,24,passing,L,1,['L11'],5,"['L7', 'L9', 'L11', 'R7', 'R9']","['L11', 'L9', 'L']",False
14,25,searching,,0,[],5,"['L7', 'L9', 'L11', 'R7', 'R9']",,False
15,26,searching,,0,[],5,"['L7', 'L9', 'L11', 'R7', 'R9']",,False
16,27,searching,,0,[],5,"['L9', 'L11', 'R4', 'R7', 'R9']",,False
17,28,dribbling,L,1,['L9'],5,"['L9', 'L11', 'R4', 'R7', 'R9']",,False
18,29,dribbling,L,1,['L9'],5,"['L9', 'L11', 'R4', 'R7', 'R9']",,False
19,30,dribbling,L,1,['L9'],5,"['L9', 'L11', 'R4', 'R7', 'R9']",,False
20,31,dribbling,L,1,['L9'],5,"['L9', 'L11', 'R4', 'R7', 'R9']",,False
21,32,dribbling,L,1,['L9'],5,"['L9', 'L11', 'R4', 'R7', 'R9']",,False
22,33,dribbling,L,1,['L9'],6,"['L7', 'L9', 'L11', 'R4', 'R7', 'R9']",,False
23,38,searching,,0,[],5,"['L6', 'L7', 'L9', 'R7', 'R9']",,False
24,39,searching,,0,[],6,"['L6', 'L7', 'L9', 'R4', 'R7', 'R9']",,False
25,40,dribbling,L,1,['L9'],6,"['L6', 'L7', 'L9', 'R4', 'R7', 'R9']",,False
26,41,dribbling,L,1,['L9'],6,"['L6', 'L7', 'L9', 'L11', 'R4', 'R7']",,False
27,42,dribbling,L,1,['L9'],6,"['L6', 'L7', 'L9', 'L11', 'R4', 'R7']",,False
28,43,dribbling,L,1,['L9'],6,"['L6', 'L7', 'L9', 'L11', 'R4', 'R7']",,False
29,44,dribbling,L,1,['L9'],7,"['L6', 'L7', 'L9', 'L11', 'R3', 'R4', 'R7']",,False
30,45,dribbling,L,1,['L9'],6,"['L7', 'L9', 'L11', 'R3', 'R4', 'R7']",,False
31,46,dribbling,L,1,['L9'],8,"['L6', 'L7', 'L9', 'L11', 'R3', 'R4', 'R7', 'R9']",,False
32,47,dribbling,L,1,['L9'],8,"['L7', 'L9', 'L11', 'R3', 'R4', 'R6', 'R7', 'R9']",,False
33,48,dribbling,L,1,['L9'],4,"['L9', 'R4', 'R7', 'R9']",,False
34,49,dribbling,L,1,['L9'],6,"['L9', 'L11', 'R4', 'R6', 'R7', 'R9']",,False
35,50,dribbling,L,1,['L9'],8,"['L7', 'L9', 'L11', 'R3', 'R4', 'R6', 'R7', 'R9']",,False
36,51,dribbling,L,1,['L9'],6,"['L9', 'L11', 'R4', 'R6', 'R7', 'R9']",,False
37,52,dribbling,L,1,['L9'],4,"['L9', 'R4', 'R7', 'R9']",,False
38,53,dribbling,L,1,['L9'],4,"['L9', 'R4', 'R7', 'R9']",,False
39,54,dribbling,L,1,['L9'],3,"['L9', 'R4', 'R9']",,False
40,55,passing,L,1,['L9'],3,"['L9', 'R4', 'R9']","['L9', 'L9', 'L']",False
41,56,searching,,0,[],3,"['L9', 'R4', 'R9']",,False
42,57,searching,,0,[],3,"['L9', 'R4', 'R9']",,False
43,58,searching,,0,[],3,"['L9', 'R4', 'R9']",,False
44,59,searching,,0,[],3,"['L9', 'R4', 'R9']",,False
45,60,searching,,0,[],3,"['L9', 'R4', 'R9']",,False
46,61,searching,,0,[],3,"['L9', 'R4', 'R9']",,False
47,62,searching,,0,[],3,"['L9', 'R4', 'R9']",,False
48,63,searching,,0,[],3,"['L9', 'R4', 'R9']",,False
49,64,searching,,0,[],3,"['L9', 'R4', 'R9']",,False
50,65,dribbling,L,1,['L9'],3,"['L9', 'R4', 'R9']",,False
51,66,dribbling,L,1,['L9'],3,"['L9', 'R4', 'R9']",,False
52,67,dribbling,L,1,['L9'],3,"['L9', 'R4', 'R9']",,False
53,68,dribbling,L,1,['L9'],3,"['L9', 'R4', 'R9']",,False
54,69,dribbling,L,1,['L9'],3,"['L9', 'R4', 'R9']",,False
55,70,dribbling,L,1,['L9'],3,"['L9', 'R4', 'R9']",,False
56,71,dribbling,L,1,['L9'],3,"['L9', 'R4', 'R9']",,False
57,72,dribbling,L,1,['L9'],3,"['L9', 'R4', 'R9']",,False
58,73,dribbling,L,1,['L9'],3,"['L9', 'R4', 'R9']",,False
59,74,dribbling,L,1,['L9'],3,"['L9', 'R4', 'R9']",,False
60,75,dribbling,L,1,['L9'],3,"['L9', 'R4', 'R9']",,False
61,76,fight,,2,"['L9', 'R9']",3,"['L9', 'R4', 'R9']",,False
62,77,passing,R,2,"['L9', 'R9']",3,"['L9', 'R4', 'R9']","[None, 'R7', 'R']",False
63,78,searching,,0,[],3,"['L9', 'R4', 'R9']",,False
64,79,searching,,0,[],3,"['L9', 'R4', 'R9']",,False
65,80,searching,,0,[],3,"['L9', 'R4', 'R9']",,False
66,81,searching,,0,[],3,"['L9', 'R4', 'R9']",,False
67,82,searching,,0,[],3,"['L9', 'R4', 'R9']",,False
68,83,searching,,0,[],3,"['L9', 'R7', 'R9']",,False
69,84,searching,,0,[],4,"['L6', 'L9', 'R7', 'R9']",,False
70,85,searching,,0,[],3,"['L6', 'R7', 'R9']",,False
71,86,searching,,0,[],3,"['L6', 'R7', 'R9']",,False
72,87,searching,,0,[],2,"['L6', 'R7']",,False
73,88,passing,R,1,['R7'],2,"['L6', 'R7']","['R7', 'R9', 'R']",False
74,89,searching,,0,[],3,"['L6', 'R7', 'R9']",,False
75,90,searching,,0,[],3,"['L6', 'R7', 'R9']",,False
76,91,searching,,0,[],3,"['L6', 'R7', 'R9']",,False
77,92,searching,,0,[],3,"['L6', 'R7', 'R9']",,False
78,93,searching,,0,[],4,"['L6', 'L9', 'R7', 'R9']",,False
79,94,searching,,0,[],4,"['L6', 'L9', 'R7', 'R9']",,False
80,95,searching,,0,[],4,"['L6', 'L9', 'R7', 'R9']",,False
81,96,dribbling,R,1,['R9'],3,"['L9', 'R7', 'R9']",,False
82,97,dribbling,R,1,['R9'],3,"['L9', 'R7', 'R9']",,False
83,98,dribbling,R,1,['R9'],3,"['L9', 'R7', 'R9']",,False
84,99,dribbling,R,1,['R9'],3,"['L9', 'R7', 'R9']",,False
85,100,dribbling,R,1,['R9'],3,"['L9', 'R7', 'R9']",,False
86,101,dribbling,R,1,['R9'],3,"['L9', 'R7', 'R9']",,False
87,102,dribbling,R,1,['R9'],3,"['L9', 'R7', 'R9']",,False
88,103,dribbling,R,1,['R9'],3,"['L9', 'R7', 'R9']",,False
89,104,dribbling,R,1,['R9'],3,"['L9', 'R7', 'R9']",,False
90,105,dribbling,R,1,['R9'],3,"['L9', 'R7', 'R9']",,False
91,106,dribbling,R,1,['R9'],3,"['L9', 'R7', 'R9']",,False
92,107,dribbling,R,1,['R9'],3,"['L9', 'R7', 'R9']",,False
93,108,dribbling,R,1,['R9'],3,"['L9', 'R7', 'R9']",,False
94,109,dribbling,R,1,['R9'],3,"['L9', 'R7', 'R9']",,False
95,110,dribbling,R,1,['R9'],3,"['L9', 'R7', 'R9']",,False
96,111,dribbling,R,1,['R9'],3,"['L9', 'R7', 'R9']",,False
97,112,dribbling,R,1,['R9'],3,"['L9', 'R7', 'R9']",,False
98,113,dribbling,R,1,['R9'],3,"['L9', 'R7', 'R9']",,False
99,114,passing,R,1,['R9'],3,"['L9', 'R7', 'R9']","['R9', 'R7', 'R']",False
100,115,searching,,0,[],3,"['L9', 'R7', 'R9']",,False
101,116,dribbling,R,1,['R7'],3,"['L9', 'R7', 'R9']",,False
102,117,dribbling,R,1,['R7'],4,"['L7', 'L9', 'R7', 'R9']",,False
103,118,dribbling,R,1,['R7'],3,"['L9', 'R7', 'R9']",,False
104,119,passing,R,1,['R7'],3,"['L9', 'R7', 'R9']","['R7', 'R2', 'R']",False
105,120,searching,,0,[],4,"['L7', 'L9', 'R7', 'R9']",,False
106,121,searching,,0,[],5,"['L6', 'L7', 'L9', 'R2', 'R7']",,False
107,122,searching,,0,[],4,"['L6', 'L7', 'R2', 'R7']",,False
108,123,searching,,0,[],4,"['L6', 'L7', 'R2', 'R7']",,False
109,124,dribbling,R,1,['R2'],4,"['L6', 'L7', 'R2', 'R6']",,False
110,125,dribbling,R,1,['R2'],3,"['L6', 'R2', 'R6']",,False
111,126,dribbling,R,1,['R2'],4,"['L6', 'L7', 'R2', 'R6']",,False
112,127,dribbling,R,1,['R2'],4,"['L6', 'L7', 'R2', 'R6']",,False
113,128,dribbling,R,1,['R2'],4,"['L6', 'L7', 'R2', 'R6']",,False
114,129,dribbling,R,1,['R2'],4,"['L6', 'L7', 'R2', 'R6']",,False
115,130,dribbling,R,1,['R2'],3,"['L7', 'R2', 'R6']",,False
116,131,passing,R,1,['R2'],3,"['L7', 'R2', 'R6']","['R2', 'R6', 'R']",False
117,132,searching,,0,[],3,"['L7', 'R2', 'R6']",,False
118,133,searching,,0,[],3,"['L7', 'R2', 'R6']",,False
119,134,dribbling,R,1,['R6'],2,"['R2', 'R6']",,False
120,135,dribbling,R,1,['R6'],2,"['R2', 'R6']",,False
121,136,passing,R,1,['R6'],2,"['R2', 'R6']","['R6', 'R10', 'R']",False
122,137,searching,,0,[],1,['R6'],,False
123,138,searching,,0,[],1,['R6'],,False
124,139,searching,,0,[],3,"['L4', 'R6', 'R8']",,False
125,140,searching,,0,[],2,"['L4', 'R8']",,False
126,141,searching,,0,[],2,"['L4', 'R8']",,False
127,142,searching,,0,[],3,"['L4', 'R8', 'R10']",,False
128,143,searching,,0,[],3,"['L4', 'R8', 'R10']",,False
129,144,searching,,0,[],3,"['L4', 'R8', 'R10']",,False
130,145,searching,,0,[],3,"['L4', 'R8', 'R10']",,False
131,146,dribbling,R,1,['R10'],3,"['L4', 'R8', 'R10']",,False
132,147,dribbling,R,1,['R10'],3,"['L4', 'R8', 'R10']",,False
133,148,dribbling,R,1,['R10'],3,"['L4', 'R8', 'R10']",,False
134,149,dribbling,R,1,['R10'],3,"['L4', 'R8', 'R10']",,False
135,150,dribbling,R,1,['R10'],3,"['L4', 'R8', 'R10']",,False
136,151,dribbling,R,1,['R10'],3,"['L4', 'R8', 'R10']",,False
137,152,dribbling,R,1,['R10'],3,"['L4', 'R8', 'R10']",,False
138,153,dribbling,R,1,['R10'],3,"['L4', 'R8', 'R10']",,False
139,154,dribbling,R,1,['R10'],3,"['L4', 'R8', 'R10']",,False
140,155,dribbling,R,1,['R10'],3,"['L4', 'R8', 'R10']",,False
141,156,dribbling,R,1,['R10'],3,"['L4', 'R8', 'R10']",,False
142,157,dribbling,R,1,['R10'],3,"['L4', 'R8', 'R10']",,False
143,158,dribbling,R,1,['R10'],3,"['L4', 'R8', 'R10']",,False
144,159,dribbling,R,1,['R10'],3,"['L4', 'R8', 'R10']",,False
145,160,dribbling,R,1,['R10'],3,"['L4', 'R8', 'R10']",,False
146,161,dribbling,R,1,['R10'],3,"['L4', 'R8', 'R10']",,False
147,162,dribbling,R,1,['R10'],3,"['L4', 'R8', 'R10']",,False
148,163,dribbling,R,1,['R10'],3,"['L4', 'R8', 'R10']",,False
149,164,dribbling,R,1,['R10'],3,"['L4', 'R8', 'R10']",,False
150,165,dribbling,R,1,['R10'],3,"['L4', 'R8', 'R10']",,False
151,166,dribbling,R,1,['R10'],3,"['L4', 'R8', 'R10']",,False
152,167,dribbling,R,1,['R10'],3,"['L4', 'R8', 'R10']",,False
153,168,dribbling,R,1,['R10'],3,"['L4', 'R8', 'R10']",,False
154,169,dribbling,R,1,['R10'],3,"['L4', 'R8', 'R10']",,False
155,170,dribbling,R,1,['R10'],3,"['L4', 'R8', 'R10']",,False
156,171,passing,R,1,['R10'],3,"['L4', 'R8', 'R10']","['R10', 'R8', 'R']",False
157,172,searching,,0,[],3,"['L4', 'R8', 'R10']",,False
158,173,searching,,0,[],4,"['L4', 'L8', 'R8', 'R10']",,False
159,174,dribbling,R,1,['R8'],4,"['L4', 'L8', 'R8', 'R10']",,False
160,175,passing,R,1,['R8'],4,"['L4', 'L8', 'R8', 'R10']","['R8', 'R11', 'R']",False
161,176,searching,,0,[],4,"['L4', 'L8', 'R8', 'R10']",,False
162,177,searching,,0,[],3,"['L4', 'R8', 'R10']",,False
163,178,searching,,0,[],3,"['L4', 'R8', 'R10']",,False
164,179,searching,,0,[],4,"['L4', 'R8', 'R10', 'R11']",,False
165,180,searching,,0,[],3,"['L4', 'R10', 'R11']",,False
166,181,searching,,0,[],3,"['L4', 'R10', 'R11']",,False
167,182,searching,,0,[],3,"['L2', 'R10', 'R11']",,False
168,183,searching,,0,[],2,"['L2', 'R11']",,False
169,184,searching,,0,[],2,"['L2', 'R11']",,False
170,185,searching,,0,[],2,"['L2', 'R11']",,False
171,186,searching,,0,[],2,"['L2', 'R11']",,False
172,187,searching,,0,[],2,"['L2', 'R11']",,False
173,188,searching,,0,[],2,"['L2', 'R11']",,False
174,189,searching,,0,[],2,"['L2', 'R11']",,False
175,190,searching,,0,[],2,"['L2', 'R11']",,False
176,191,searching,,0,[],2,"['L2', 'R11']",,False
177,192,searching,,0,[],2,"['L2', 'R11']",,False
178,193,searching,,0,[],2,"['L2', 'R11']",,False
179,194,searching,,0,[],2,"['L2', 'R11']",,False
180,195,searching,,0,[],2,"['L2', 'R11']",,False
181,196,searching,,0,[],2,"['L2', 'R11']",,False
182,197,searching,,0,[],2,"['L2', 'R11']",,False
183,198,searching,,0,[],2,"['L2', 'R11']",,False
184,199,searching,,0,[],2,"['L2', 'R11']",,False
185,200,searching,,0,[],2,"['L2', 'R11']",,False
186,201,searching,,0,[],2,"['L2', 'R11']",,False
187,202,searching,,0,[],2,"['L2', 'R11']",,False
188,203,dribbling,R,1,['R11'],2,"['L2', 'R11']",,False
189,204,dribbling,R,1,['R11'],2,"['L2', 'R11']",,False
190,205,dribbling,R,1,['R11'],2,"['L2', 'R11']",,False
191,206,dribbling,R,1,['R11'],2,"['L2', 'R11']",,False
192,207,dribbling,R,1,['R11'],2,"['L2', 'R11']",,False
193,208,dribbling,R,1,['R11'],2,"['L2', 'R11']",,False
194,209,dribbling,R,1,['R11'],2,"['L2', 'R11']",,False
195,210,dribbling,R,1,['R11'],3,"['L2', 'L4', 'R11']",,False
196,211,dribbling,R,1,['R11'],3,"['L2', 'L4', 'R11']",,False
197,212,dribbling,R,1,['R11'],3,"['L2', 'L4', 'R11']",,False
198,213,dribbling,R,1,['R11'],3,"['L2', 'L4', 'R11']",,False
199,214,dribbling,R,1,['R11'],3,"['L2', 'L4', 'R11']",,False
200,215,dribbling,R,1,['R11'],3,"['L2', 'L4', 'R11']",,False
201,216,searching,,0,[],4,"['L2', 'L4', 'L8', 'R11']",,False
202,217,searching,,0,[],4,"['L2', 'L4', 'L8', 'R11']",,False
203,218,dribbling,R,1,['R11'],4,"['L2', 'L4', 'L8', 'R11']",,False
204,219,dribbling,R,1,['R11'],5,"['L2', 'L4', 'L8', 'R8', 'R11']",,False
205,220,dribbling,R,1,['R11'],5,"['L2', 'L4', 'L8', 'R8', 'R11']",,False
206,221,searching,,0,[],5,"['L2', 'L4', 'L8', 'R8', 'R11']",,False
207,222,searching,,0,[],4,"['L2', 'L8', 'R8', 'R11']",,False
208,297,searching,,0,[],3,"['L4', 'L8', 'R11']",,False
209,298,searching,,0,[],4,"['L4', 'L8', 'R10', 'R11']",,False
210,299,dribbling,L,1,['L8'],5,"['L2', 'L4', 'L8', 'R10', 'R11']",,False
211,300,searching,,0,[],5,"['L2', 'L4', 'L8', 'R10', 'R11']",,False
212,301,searching,,0,[],5,"['L2', 'L4', 'L8', 'R10', 'R11']",,False
213,302,searching,,0,[],6,"['L2', 'L4', 'L6', 'L8', 'R10', 'R11']",,False
214,303,dribbling,R,1,['R11'],6,"['L2', 'L4', 'L6', 'L8', 'R10', 'R11']",,False
215,304,dribbling,R,1,['R11'],6,"['L2', 'L4', 'L6', 'L8', 'R10', 'R11']",,False
216,305,passing,R,2,"['L8', 'R11']",6,"['L2', 'L4', 'L6', 'L8', 'R10', 'R11']","['R11', 'R10', 'R']",False
217,306,searching,,0,[],6,"['L2', 'L4', 'L6', 'L8', 'R10', 'R11']",,False
218,307,searching,,0,[],6,"['L2', 'L4', 'L6', 'L8', 'R10', 'R11']",,False
219,308,passing,R,1,['R10'],4,"['L4', 'L8', 'R10', 'R11']","['R10', 'R6', 'R']",False
220,309,searching,,0,[],6,"['L6', 'L8', 'R6', 'R8', 'R10', 'R11']",,False
221,310,searching,,0,[],6,"['L6', 'L8', 'R6', 'R8', 'R10', 'R11']",,False
222,311,searching,,0,[],6,"['L6', 'L8', 'R6', 'R8', 'R10', 'R11']",,False
223,312,searching,,0,[],6,"['L6', 'L7', 'L8', 'R6', 'R8', 'R10']",,False
224,313,dribbling,R,1,['R6'],5,"['L6', 'L7', 'L8', 'R6', 'R8']",,False
225,314,passing,R,1,['R6'],4,"['L6', 'L7', 'R6', 'R8']","['R6', 'R9', 'R']",False
226,315,searching,,0,[],4,"['L6', 'L7', 'R6', 'R8']",,False
227,316,searching,,0,[],3,"['L6', 'L9', 'R6']",,False
228,317,searching,,0,[],3,"['L6', 'L9', 'R6']",,False
229,318,searching,,0,[],3,"['L6', 'L9', 'R6']",,False
230,319,searching,,0,[],1,['L9'],,False
231,320,searching,,0,[],2,"['L5', 'L9']",,False
232,321,searching,,0,[],3,"['L5', 'L9', 'R7']",,False
233,322,searching,,0,[],4,"['L5', 'L9', 'R7', 'R9']",,False
234,323,searching,,0,[],4,"['L5', 'L9', 'R7', 'R9']",,False
235,324,searching,,0,[],4,"['L5', 'L9', 'R7', 'R9']",,False
236,325,searching,,0,[],4,"['L5', 'L9', 'R7', 'R9']",,False
237,326,searching,,0,[],4,"['L5', 'L9', 'R7', 'R9']",,False
238,327,dribbling,R,1,['R9'],4,"['L5', 'L9', 'R7', 'R9']",,False
239,328,dribbling,R,1,['R9'],4,"['L5', 'L9', 'R7', 'R9']",,False
240,329,dribbling,R,1,['R9'],4,"['L5', 'L9', 'R7', 'R9']",,False
241,330,dribbling,R,1,['R9'],4,"['L5', 'L9', 'R7', 'R9']",,False
242,331,dribbling,R,1,['R9'],5,"['L3', 'L5', 'L9', 'R7', 'R9']",,False
243,332,dribbling,R,1,['R9'],5,"['L3', 'L5', 'L9', 'R7', 'R9']",,False
244,333,fight,,2,"['L9', 'R9']",5,"['L3', 'L5', 'L9', 'R7', 'R9']",,False
245,334,searching,,0,[],5,"['L3', 'L5', 'L6', 'L9', 'R9']",,False
246,335,searching,,0,[],5,"['L3', 'L5', 'L6', 'L9', 'R9']",,False
247,336,dribbling,L,1,['L5'],5,"['L3', 'L5', 'L6', 'L9', 'R9']",,False
248,337,dribbling,L,1,['L5'],6,"['L2', 'L3', 'L5', 'L6', 'L9', 'R9']",,False
249,338,searching,,0,[],7,"['L2', 'L3', 'L5', 'L6', 'L9', 'R9', 'R11']",,False
250,339,searching,,0,[],7,"['L2', 'L3', 'L5', 'L6', 'L9', 'R9', 'R11']",,False
251,340,dribbling,L,1,['L5'],7,"['L2', 'L3', 'L5', 'L6', 'L9', 'R9', 'R11']",,False
252,341,passing,L,1,['L5'],7,"['L2', 'L3', 'L5', 'L6', 'L9', 'R9', 'R11']","['L5', 'L7', 'L']",False
253,342,searching,,0,[],7,"['L2', 'L3', 'L5', 'L6', 'L9', 'R9', 'R11']",,False
254,343,searching,,0,[],6,"['L5', 'L6', 'L9', 'R6', 'R9', 'R11']",,False
255,344,searching,,0,[],6,"['L5', 'L6', 'L7', 'L9', 'R6', 'R9']",,False
256,345,searching,,0,[],6,"['L5', 'L6', 'L7', 'L9', 'R6', 'R9']",,False
257,346,searching,,0,[],6,"['L5', 'L6', 'L7', 'L9', 'R6', 'R9']",,False
258,347,searching,,0,[],3,"['L6', 'L7', 'R6']",,False
259,348,dribbling,L,1,['L7'],4,"['L6', 'L7', 'R6', 'R7']",,False
260,349,passing,L,1,['L7'],4,"['L6', 'L7', 'R6', 'R7']","['L7', 'L11', 'L']",False
261,350,searching,,0,[],3,"['L7', 'R6', 'R7']",,False
262,351,searching,,0,[],3,"['L7', 'R2', 'R7']",,False
263,352,searching,,0,[],4,"['L7', 'L11', 'R2', 'R7']",,False
264,353,searching,,0,[],5,"['L7', 'L11', 'R2', 'R4', 'R7']",,False
265,354,searching,,0,[],4,"['L11', 'R2', 'R4', 'R7']",,False
266,355,searching,,0,[],4,"['L11', 'R2', 'R4', 'R7']",,False
267,356,dribbling,L,1,['L11'],3,"['L11', 'R2', 'R4']",,False
268,357,passing,L,1,['L11'],2,"['L11', 'R4']","['L11', 'L11', 'L']",False
269,358,searching,,0,[],3,"['L11', 'R4', 'R7']",,False
270,359,searching,,0,[],2,"['L11', 'R4']",,False
271,360,searching,,0,[],2,"['L11', 'R4']",,False
272,361,searching,,0,[],2,"['L11', 'R4']",,False
273,362,dribbling,L,1,['L11'],2,"['L11', 'R4']",,False
274,363,dribbling,L,1,['L11'],2,"['L11', 'R4']",,False
275,364,dribbling,L,1,['L11'],2,"['L11', 'R4']",,False
276,365,passing,L,1,['L11'],2,"['L11', 'R4']","['L11', 'L11', 'L']",False
277,366,searching,,0,[],2,"['L11', 'R4']",,False
278,367,dribbling,L,1,['L11'],2,"['L11', 'R4']",,False
279,368,dribbling,L,1,['L11'],2,"['L11', 'R4']",,False
280,369,dribbling,L,1,['L11'],2,"['L11', 'R4']",,False
281,370,dribbling,L,1,['L11'],2,"['L11', 'R4']",,False
282,371,passing,L,1,['L11'],2,"['L11', 'R4']","['L11', 'L7', 'L']",False
283,372,searching,,0,[],4,"['L9', 'L11', 'R4', 'R7']",,False
284,373,searching,,0,[],4,"['L9', 'L11', 'R4', 'R7']",,False
285,374,searching,,0,[],5,"['L7', 'L9', 'L11', 'R4', 'R7']",,False
286,375,searching,,0,[],2,"['L7', 'R7']",,False
287,376,searching,,0,[],3,"['L6', 'L7', 'R7']",,False
288,377,searching,,0,[],3,"['L6', 'L7', 'R7']",,False
289,378,dribbling,L,1,['L7'],4,"['L6', 'L7', 'R6', 'R7']",,False
290,379,passing,L,1,['L7'],4,"['L6', 'L7', 'R6', 'R7']","['L7', 'L10', 'L']",False
291,380,searching,,0,[],3,"['L6', 'L7', 'R7']",,False
292,381,searching,,0,[],3,"['L7', 'L10', 'R2']",,False
293,382,searching,,0,[],4,"['L7', 'L10', 'R2', 'R5']",,False
294,383,searching,,0,[],5,"['L7', 'L10', 'R2', 'R5', 'R8']",,False
295,384,searching,,0,[],5,"['L8', 'L10', 'R2', 'R5', 'R8']",,False
296,385,searching,,0,[],5,"['L8', 'L10', 'R2', 'R5', 'R8']",,False
297,386,searching,,0,[],5,"['L8', 'L10', 'R2', 'R5', 'R8']",,False
298,387,searching,,0,[],5,"['L8', 'L10', 'R2', 'R5', 'R8']",,False
299,388,searching,,0,[],5,"['L8', 'L10', 'R2', 'R5', 'R8']",,False
300,389,searching,,0,[],5,"['L8', 'L10', 'R2', 'R5', 'R8']",,False
301,390,dribbling,L,1,['L10'],5,"['L8', 'L10', 'R2', 'R5', 'R8']",,False
302,391,dribbling,L,1,['L10'],5,"['L8', 'L10', 'R2', 'R5', 'R8']",,False
303,392,dribbling,L,1,['L10'],4,"['L8', 'L10', 'R2', 'R5']",,False
304,393,passing,L,1,['L10'],3,"['L10', 'R2', 'R5']","['L10', 'L10', 'L']",False
305,394,searching,,0,[],3,"['L10', 'R2', 'R5']",,False
306,395,searching,,0,[],3,"['L10', 'R2', 'R5']",,False
307,396,searching,,0,[],3,"['L10', 'R2', 'R5']",,False
308,397,searching,,0,[],3,"['L10', 'R2', 'R5']",,False
309,398,searching,,0,[],3,"['L10', 'R2', 'R5']",,False
310,399,searching,,0,[],3,"['L10', 'R2', 'R5']",,False
311,400,searching,,0,[],3,"['L10', 'R2', 'R5']",,False
312,401,dribbling,L,1,['L10'],3,"['L10', 'R2', 'R5']",,False
313,402,dribbling,L,1,['L10'],3,"['L10', 'R2', 'R5']",,False
314,403,passing,L,1,['L10'],3,"['L10', 'R2', 'R5']","['L10', 'L10', 'L']",False
315,404,searching,,0,[],3,"['L10', 'R2', 'R5']",,False
316,405,searching,,0,[],3,"['L10', 'R2', 'R5']",,False
317,406,searching,,0,[],3,"['L10', 'R2', 'R5']",,False
318,407,searching,,0,[],3,"['L10', 'R2', 'R5']",,False
319,408,searching,,0,[],3,"['L10', 'R2', 'R5']",,False
320,409,searching,,0,[],2,"['L10', 'R5']",,False
321,410,searching,,0,[],2,"['L10', 'R5']",,False
322,411,searching,,0,[],2,"['L10', 'R5']",,False
323,412,dribbling,L,1,['L10'],2,"['L10', 'R5']",,False
324,413,dribbling,L,1,['L10'],2,"['L10', 'R5']",,False
325,414,dribbling,L,1,['L10'],2,"['L10', 'R5']",,False
326,415,dribbling,L,1,['L10'],2,"['L10', 'R5']",,False
327,416,dribbling,L,1,['L10'],3,"['L8', 'L10', 'R5']",,False
328,417,fight,,2,"['L10', 'R5']",3,"['L8', 'L10', 'R5']",,False
329,418,fight,,2,"['L10', 'R5']",3,"['L8', 'L10', 'R5']",,False
330,419,dribbling,R,1,['R5'],4,"['L8', 'L10', 'R5', 'R8']",,False
331,420,dribbling,R,1,['R5'],4,"['L8', 'L10', 'R5', 'R8']",,False
332,421,dribbling,R,1,['R5'],4,"['L8', 'L10', 'R5', 'R8']",,False
333,422,dribbling,R,1,['R5'],4,"['L8', 'L10', 'R5', 'R8']",,False
334,423,dribbling,R,1,['R5'],4,"['L8', 'L10', 'R5', 'R8']",,False
335,424,dribbling,R,1,['R5'],4,"['L8', 'L10', 'R5', 'R8']",,False
336,425,dribbling,R,1,['R5'],4,"['L8', 'L10', 'R5', 'R8']",,False
337,426,dribbling,R,1,['R5'],4,"['L8', 'L10', 'R5', 'R8']",,False
338,427,passing,R,1,['R5'],4,"['L8', 'L10', 'R5', 'R8']","['R5', 'R8', 'R']",False
339,428,searching,,0,[],4,"['L8', 'L10', 'R5', 'R8']",,False
340,429,searching,,0,[],4,"['L8', 'L10', 'R5', 'R8']",,False
341,430,passing,R,1,['R8'],5,"['L7', 'L8', 'L10', 'R5', 'R8']","['R8', 'R6', 'R']",False
342,431,searching,,0,[],5,"['L7', 'L8', 'L10', 'R5', 'R8']",,False
343,432,searching,,0,[],3,"['L7', 'L8', 'R8']",,False
344,433,searching,,0,[],3,"['L7', 'L8', 'R8']",,False
345,434,searching,,0,[],4,"['L7', 'L8', 'R6', 'R8']",,False
346,435,searching,,0,[],3,"['L7', 'R6', 'R8']",,False
347,436,searching,,0,[],3,"['L6', 'L7', 'R6']",,False
