# time,f b 0 dist,f b 0 angle,f b 0 Ddist,f b 0 Dangle,f b l 10 dist,f b l 10 angle,f b l 10 Ddist,f b l 10 Dangle,f b l 20 dist,f b l 20 angle,f b l 20 Ddist,f b l 20 Dangle,f b l 30 dist,f b l 30 angle,f b l 30 Ddist,f b l 30 Dangle,f b l 40 dist,f b l 40 angle,f b l 40 Ddist,f b l 40 Dangle,f b l 50 dist,f b l 50 angle,f b l 50 Ddist,f b l 50 Dangle,f b r 10 dist,f b r 10 angle,f b r 10 Ddist,f b r 10 Dangle,f b r 20 dist,f b r 20 angle,f b r 20 Ddist,f b r 20 Dangle,f b r 30 dist,f b r 30 angle,f b r 30 Ddist,f b r 30 Dangle,f b r 40 dist,f b r 40 angle,f b r 40 Ddist,f b r 40 Dangle,f b r 50 dist,f b r 50 angle,f b r 50 Ddist,f b r 50 Dangle,f c dist,f c angle,f c Ddist,f c Dangle,f c b dist,f c b angle,f c b Ddist,f c b Dangle,f c t dist,f c t angle,f c t Ddist,f c t Dangle,f g l b dist,f g l b angle,f g l b Ddist,f g l b Dangle,f g l t dist,f g l t angle,f g l t Ddist,f g l t Dangle,f g r b dist,f g r b angle,f g r b Ddist,f g r b Dangle,f g r t dist,f g r t angle,f g r t Ddist,f g r t Dangle,f l 0 dist,f l 0 angle,f l 0 Ddist,f l 0 Dangle,f l b dist,f l b angle,f l b Ddist,f l b Dangle,f l b 10 dist,f l b 10 angle,f l b 10 Ddist,f l b 10 Dangle,f l b 20 dist,f l b 20 angle,f l b 20 Ddist,f l b 20 Dangle,f l b 30 dist,f l b 30 angle,f l b 30 Ddist,f l b 30 Dangle,f l t dist,f l t angle,f l t Ddist,f l t Dangle,f l t 10 dist,f l t 10 angle,f l t 10 Ddist,f l t 10 Dangle,f l t 20 dist,f l t 20 angle,f l t 20 Ddist,f l t 20 Dangle,f l t 30 dist,f l t 30 angle,f l t 30 Ddist,f l t 30 Dangle,f p l b dist,f p l b angle,f p l b Ddist,f p l b Dangle,f p l c dist,f p l c angle,f p l c Ddist,f p l c Dangle,f p l t dist,f p l t angle,f p l t Ddist,f p l t Dangle,f p r b dist,f p r b angle,f p r b Ddist,f p r b Dangle,f p r c dist,f p r c angle,f p r c Ddist,f p r c Dangle,f p r t dist,f p r t angle,f p r t Ddist,f p r t Dangle,f r 0 dist,f r 0 angle,f r 0 Ddist,f r 0 Dangle,f r b dist,f r b angle,f r b Ddist,f r b Dangle,f r b 10 dist,f r b 10 angle,f r b 10 Ddist,f r b 10 Dangle,f r b 20 dist,f r b 20 angle,f r b 20 Ddist,f r b 20 Dangle,f r b 30 dist,f r b 30 angle,f r b 30 Ddist,f r b 30 Dangle,f r t dist,f r t angle,f r t Ddist,f r t Dangle,f r t 10 dist,f r t 10 angle,f r t 10 Ddist,f r t 10 Dangle,f r t 20 dist,f r t 20 angle,f r t 20 Ddist,f r t 20 Dangle,f r t 30 dist,f r t 30 angle,f r t 30 Ddist,f r t 30 Dangle,f t 0 dist,f t 0 angle,f t 0 Ddist,f t 0 Dangle,f t l 10 dist,f t l 10 angle,f t l 10 Ddist,f t l 10 Dangle,f t l 20 dist,f t l 20 angle,f t l 20 Ddist,f t l 20 Dangle,f t l 30 dist,f t l 30 angle,f t l 30 Ddist,f t l 30 Dangle,f t l 40 dist,f t l 40 angle,f t l 40 Ddist,f t l 40 Dangle,f t l 50 dist,f t l 50 angle,f t l 50 Ddist,f t l 50 Dangle,f t r 10 dist,f t r 10 angle,f t r 10 Ddist,f t r 10 Dangle,f t r 20 dist,f t r 20 angle,f t r 20 Ddist,f t r 20 Dangle,f t r 30 dist,f t r 30 angle,f t r 30 Ddist,f t r 30 Dangle,f t r 40 dist,f t r 40 angle,f t r 40 Ddist,f t r 40 Dangle,f t r 50 dist,f t r 50 angle,f t r 50 Ddist,f t r 50 Dangle,g l dist,g l angle,g l Ddist,g l Dangle,g r dist,g r angle,g r Ddist,g r Dangle,l b dist,l b angle,l b Ddist,l b Dangle,l l dist,l l angle,l l Ddist,l l Dangle,l r dist,l r angle,l r Ddist,l r Dangle,l t dist,l t angle,l t Ddist,l t Dangle,F dist,F angle,F Ddist,F Dangle,G dist,G angle,G Ddist,G Dangle,L dist,L angle,L Ddist,L Dangle
0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,91.8,56,NAN,NAN,97.5,51,NAN,NAN,104,47,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,21.1,8,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,85.6,31,NAN,NAN,79,22,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,80.6,45,NAN,NAN,68,33,NAN,NAN,59.1,16,NAN,NAN,86.5,25,NAN,NAN,102,44,NAN,NAN,91.8,31,NAN,NAN,96.5,36,NAN,NAN,104,40,NAN,NAN,73.7,2,NAN,NAN,83.1,19,NAN,NAN,80.6,12,NAN,NAN,79,5,NAN,NAN,21.1,-5,0,0,11.1,-10,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,31.2,-4,NAN,NAN,40.9,-3,NAN,NAN,50.9,-2,NAN,NAN,60.9,-2,NAN,NAN,70.8,-2,NAN,NAN,NAN,NAN,NAN,NAN,82.3,27,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2.2,-63,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
0,79,75,NAN,NAN,76.7,82,NAN,NAN,75.9,89,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,82.3,68,NAN,NAN,86.5,62,NAN,NAN,91.8,56,NAN,NAN,97.5,51,NAN,NAN,104,47,NAN,NAN,42.5,60,NAN,NAN,73.7,74,NAN,NAN,21.1,8,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,85.6,31,NAN,NAN,79,22,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,80.6,45,NAN,NAN,68,33,NAN,NAN,59.1,16,NAN,NAN,86.5,25,NAN,NAN,102,44,NAN,NAN,91.8,31,NAN,NAN,96.5,36,NAN,NAN,104,40,NAN,NAN,73.7,2,NAN,NAN,83.1,19,NAN,NAN,80.6,12,NAN,NAN,79,5,NAN,NAN,21.1,-5,0,0,11.1,-10,0,0,2.2,-63,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,31.2,-4,0,0,40.9,-3,NAN,NAN,50.9,-2,NAN,NAN,60.9,-2,NAN,NAN,70.8,-2,NAN,NAN,NAN,NAN,NAN,NAN,82.3,27,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
0,38.9,87,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,40.9,73,NAN,NAN,44.7,61,NAN,NAN,50.4,51,NAN,NAN,57.4,43,NAN,NAN,64.7,37,NAN,NAN,2,0,0,0,34.1,87,NAN,NAN,34.1,-87,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,55.1,7,NAN,NAN,55.1,-7,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,42.9,28,NAN,NAN,38.1,0,NAN,NAN,42.9,-28,NAN,NAN,59.7,0,NAN,NAN,64.1,32,NAN,NAN,60.3,10,NAN,NAN,62.8,19,NAN,NAN,66.7,27,NAN,NAN,64.1,-32,NAN,NAN,60.3,-10,NAN,NAN,62.8,-19,NAN,NAN,66.7,-27,NAN,NAN,38.9,-87,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,40.9,-73,NAN,NAN,44.7,-61,NAN,NAN,50.4,-51,NAN,NAN,57.4,-43,NAN,NAN,64.7,-37,NAN,NAN,NAN,NAN,NAN,NAN,54.6,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,54.6,90,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
0,NAN,NAN,NAN,NAN,39.6,-76,NAN,NAN,42.9,-63,NAN,NAN,47.9,-52,NAN,NAN,54.6,-43,NAN,NAN,61.6,-37,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,50.9,-5,NAN,NAN,50.9,10,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,55.7,2,NAN,NAN,60.9,-31,NAN,NAN,56.3,-8,NAN,NAN,59.1,-17,NAN,NAN,62.8,-26,NAN,NAN,60.9,36,NAN,NAN,56.3,13,NAN,NAN,59.1,22,NAN,NAN,62.8,31,NAN,NAN,39.6,-28,NAN,NAN,34.1,2,0,0,39.6,33,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,39.6,81,NAN,NAN,42.9,68,NAN,NAN,47.9,57,NAN,NAN,54.6,48,NAN,NAN,61.6,42,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,50.4,2,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,50.4,-88,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2,-178,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,40.9,90,NAN,NAN,44.7,77,NAN,NAN,50.4,68,NAN,NAN,57.4,60,NAN,NAN,64.7,54,NAN,NAN,2,17,0,0,NAN,NAN,NAN,NAN,34.1,-70,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,55.1,24,NAN,NAN,55.1,10,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,42.9,45,NAN,NAN,38.1,17,NAN,NAN,42.9,-11,NAN,NAN,59.7,17,NAN,NAN,64.1,49,NAN,NAN,60.3,26,NAN,NAN,62.8,35,NAN,NAN,66.7,44,NAN,NAN,64.1,-15,NAN,NAN,60.3,7,NAN,NAN,62.8,-2,NAN,NAN,66.7,-10,NAN,NAN,38.9,-70,NAN,NAN,39.6,-85,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,40.9,-56,NAN,NAN,44.7,-44,NAN,NAN,50.4,-34,NAN,NAN,57.4,-26,NAN,NAN,64.7,-20,NAN,NAN,NAN,NAN,NAN,NAN,54.6,17,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,56.8,-73,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
0,38.9,-77,NAN,NAN,39.6,-62,NAN,NAN,42.9,-49,NAN,NAN,47.9,-38,NAN,NAN,54.6,-29,NAN,NAN,61.6,-23,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,34.1,-77,NAN,NAN,NAN,NAN,NAN,NAN,50.9,8,NAN,NAN,50.9,24,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,55.7,16,NAN,NAN,60.9,-18,NAN,NAN,56.3,6,NAN,NAN,59.1,-3,NAN,NAN,62.8,-12,NAN,NAN,60.9,50,NAN,NAN,56.3,27,NAN,NAN,59.1,36,NAN,NAN,62.8,45,NAN,NAN,39.6,-14,NAN,NAN,34.1,16,NAN,NAN,39.6,47,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,42.9,82,NAN,NAN,47.9,71,NAN,NAN,54.6,62,NAN,NAN,61.6,55,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,50.4,16,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,52.5,-74,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2,-164,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,44.7,80,NAN,NAN,50.4,70,NAN,NAN,57.4,62,NAN,NAN,64.7,56,NAN,NAN,2,19,0,0,NAN,NAN,NAN,NAN,34.1,-67,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,55.1,27,NAN,NAN,55.1,12,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,42.9,47,NAN,NAN,38.1,19,NAN,NAN,42.9,-9,NAN,NAN,59.7,19,NAN,NAN,64.1,51,NAN,NAN,60.3,29,NAN,NAN,62.8,38,NAN,NAN,66.7,46,NAN,NAN,64.1,-13,NAN,NAN,60.3,10,NAN,NAN,62.8,1,NAN,NAN,66.7,-7,NAN,NAN,38.9,-68,NAN,NAN,39.6,-82,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,40.9,-54,NAN,NAN,44.7,-41,NAN,NAN,50.4,-31,NAN,NAN,57.4,-24,NAN,NAN,64.7,-18,NAN,NAN,NAN,NAN,NAN,NAN,54.6,19,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,58,-71,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
0,38.9,-79,NAN,NAN,39.6,-65,NAN,NAN,42.9,-51,NAN,NAN,47.9,-40,NAN,NAN,54.6,-32,NAN,NAN,61.6,-25,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,34.1,-79,0,0,NAN,NAN,NAN,NAN,50.9,6,NAN,NAN,50.9,22,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,55.7,14,NAN,NAN,60.9,-20,NAN,NAN,56.3,4,NAN,NAN,59.1,-6,NAN,NAN,62.8,-14,NAN,NAN,60.9,48,NAN,NAN,56.3,24,NAN,NAN,59.1,34,NAN,NAN,62.8,42,NAN,NAN,39.6,-17,NAN,NAN,34.1,14,NAN,NAN,39.6,45,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,42.9,79,NAN,NAN,47.9,68,NAN,NAN,54.6,60,NAN,NAN,61.6,53,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,50.4,14,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,51.9,-76,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2,-166,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
0,38.9,84,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,40.9,70,NAN,NAN,44.7,58,NAN,NAN,50.4,48,NAN,NAN,57.4,40,NAN,NAN,64.7,34,NAN,NAN,2,-3,0,0,34.1,84,NAN,NAN,34.1,-89,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,55.1,5,NAN,NAN,55.1,-10,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,42.9,25,NAN,NAN,38.1,-3,NAN,NAN,42.9,-31,NAN,NAN,59.7,-3,NAN,NAN,64.1,29,NAN,NAN,60.3,7,NAN,NAN,62.8,16,NAN,NAN,66.7,24,NAN,NAN,64.1,-35,NAN,NAN,60.3,-12,NAN,NAN,62.8,-21,NAN,NAN,66.7,-29,NAN,NAN,38.9,-90,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,40.9,-76,NAN,NAN,44.7,-63,NAN,NAN,50.4,-53,NAN,NAN,57.4,-46,NAN,NAN,64.7,-40,NAN,NAN,NAN,NAN,NAN,NAN,54.6,-3,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,54.6,87,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
0,NAN,NAN,NAN,NAN,39.6,-82,NAN,NAN,42.9,-69,NAN,NAN,47.9,-58,NAN,NAN,54.6,-49,NAN,NAN,61.6,-43,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,34.1,90,NAN,NAN,50.9,-11,NAN,NAN,50.9,4,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,55.7,-4,NAN,NAN,60.9,-37,NAN,NAN,56.3,-14,NAN,NAN,59.1,-23,NAN,NAN,62.8,-32,NAN,NAN,60.9,30,NAN,NAN,56.3,7,NAN,NAN,59.1,16,NAN,NAN,62.8,25,NAN,NAN,39.6,-34,NAN,NAN,34.1,-4,NAN,NAN,39.6,27,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,38.9,89,NAN,NAN,39.6,75,NAN,NAN,42.9,62,NAN,NAN,47.9,51,NAN,NAN,54.6,42,NAN,NAN,61.6,36,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,50.4,-4,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,50.4,86,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2,176,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
