# time,f b 0 dist,f b 0 angle,f b 0 Ddist,f b 0 Dangle,f b l 10 dist,f b l 10 angle,f b l 10 Ddist,f b l 10 Dangle,f b l 20 dist,f b l 20 angle,f b l 20 Ddist,f b l 20 Dangle,f b l 30 dist,f b l 30 angle,f b l 30 Ddist,f b l 30 Dangle,f b l 40 dist,f b l 40 angle,f b l 40 Ddist,f b l 40 Dangle,f b l 50 dist,f b l 50 angle,f b l 50 Ddist,f b l 50 Dangle,f b r 10 dist,f b r 10 angle,f b r 10 Ddist,f b r 10 Dangle,f b r 20 dist,f b r 20 angle,f b r 20 Ddist,f b r 20 Dangle,f b r 30 dist,f b r 30 angle,f b r 30 Ddist,f b r 30 Dangle,f b r 40 dist,f b r 40 angle,f b r 40 Ddist,f b r 40 Dangle,f b r 50 dist,f b r 50 angle,f b r 50 Ddist,f b r 50 Dangle,f c dist,f c angle,f c Ddist,f c Dangle,f c b dist,f c b angle,f c b Ddist,f c b Dangle,f c t dist,f c t angle,f c t Ddist,f c t Dangle,f g l b dist,f g l b angle,f g l b Ddist,f g l b Dangle,f g l t dist,f g l t angle,f g l t Ddist,f g l t Dangle,f g r b dist,f g r b angle,f g r b Ddist,f g r b Dangle,f g r t dist,f g r t angle,f g r t Ddist,f g r t Dangle,f l 0 dist,f l 0 angle,f l 0 Ddist,f l 0 Dangle,f l b dist,f l b angle,f l b Ddist,f l b Dangle,f l b 10 dist,f l b 10 angle,f l b 10 Ddist,f l b 10 Dangle,f l b 20 dist,f l b 20 angle,f l b 20 Ddist,f l b 20 Dangle,f l b 30 dist,f l b 30 angle,f l b 30 Ddist,f l b 30 Dangle,f l t dist,f l t angle,f l t Ddist,f l t Dangle,f l t 10 dist,f l t 10 angle,f l t 10 Ddist,f l t 10 Dangle,f l t 20 dist,f l t 20 angle,f l t 20 Ddist,f l t 20 Dangle,f l t 30 dist,f l t 30 angle,f l t 30 Ddist,f l t 30 Dangle,f p l b dist,f p l b angle,f p l b Ddist,f p l b Dangle,f p l c dist,f p l c angle,f p l c Ddist,f p l c Dangle,f p l t dist,f p l t angle,f p l t Ddist,f p l t Dangle,f p r b dist,f p r b angle,f p r b Ddist,f p r b Dangle,f p r c dist,f p r c angle,f p r c Ddist,f p r c Dangle,f p r t dist,f p r t angle,f p r t Ddist,f p r t Dangle,f r 0 dist,f r 0 angle,f r 0 Ddist,f r 0 Dangle,f r b dist,f r b angle,f r b Ddist,f r b Dangle,f r b 10 dist,f r b 10 angle,f r b 10 Ddist,f r b 10 Dangle,f r b 20 dist,f r b 20 angle,f r b 20 Ddist,f r b 20 Dangle,f r b 30 dist,f r b 30 angle,f r b 30 Ddist,f r b 30 Dangle,f r t dist,f r t angle,f r t Ddist,f r t Dangle,f r t 10 dist,f r t 10 angle,f r t 10 Ddist,f r t 10 Dangle,f r t 20 dist,f r t 20 angle,f r t 20 Ddist,f r t 20 Dangle,f r t 30 dist,f r t 30 angle,f r t 30 Ddist,f r t 30 Dangle,f t 0 dist,f t 0 angle,f t 0 Ddist,f t 0 Dangle,f t l 10 dist,f t l 10 angle,f t l 10 Ddist,f t l 10 Dangle,f t l 20 dist,f t l 20 angle,f t l 20 Ddist,f t l 20 Dangle,f t l 30 dist,f t l 30 angle,f t l 30 Ddist,f t l 30 Dangle,f t l 40 dist,f t l 40 angle,f t l 40 Ddist,f t l 40 Dangle,f t l 50 dist,f t l 50 angle,f t l 50 Ddist,f t l 50 Dangle,f t r 10 dist,f t r 10 angle,f t r 10 Ddist,f t r 10 Dangle,f t r 20 dist,f t r 20 angle,f t r 20 Ddist,f t r 20 Dangle,f t r 30 dist,f t r 30 angle,f t r 30 Ddist,f t r 30 Dangle,f t r 40 dist,f t r 40 angle,f t r 40 Ddist,f t r 40 Dangle,f t r 50 dist,f t r 50 angle,f t r 50 Ddist,f t r 50 Dangle,g l dist,g l angle,g l Ddist,g l Dangle,g r dist,g r angle,g r Ddist,g r Dangle,l b dist,l b angle,l b Ddist,l b Dangle,l l dist,l l angle,l l Ddist,l l Dangle,l r dist,l r angle,l r Ddist,l r Dangle,l t dist,l t angle,l t Ddist,l t Dangle,F dist,F angle,F Ddist,F Dangle,G dist,G angle,G Ddist,G Dangle,L dist,L angle,L Ddist,L Dangle
0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,90.9,57,NAN,NAN,96.5,52,NAN,NAN,104,47,NAN,NAN,110,44,NAN,NAN,47.5,51,NAN,NAN,NAN,NAN,NAN,NAN,30.3,6,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,93.7,28,NAN,NAN,87.4,20,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,87.4,41,NAN,NAN,75.9,29,NAN,NAN,68,14,NAN,NAN,94.6,23,NAN,NAN,109,41,NAN,NAN,99.5,28,NAN,NAN,105,33,NAN,NAN,110,37,NAN,NAN,82.3,2,NAN,NAN,91.8,17,NAN,NAN,89.1,11,NAN,NAN,87.4,5,NAN,NAN,30,-4,NAN,NAN,20.1,-6,0,0,10.2,-11,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,40,-3,NAN,NAN,49.9,-2,NAN,NAN,59.7,-2,NAN,NAN,70.1,-2,NAN,NAN,79.8,-1,NAN,NAN,NAN,NAN,NAN,NAN,90,24,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2,-90,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
0,81.5,68,NAN,NAN,78.3,75,NAN,NAN,76.7,83,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,85.6,62,NAN,NAN,90.9,57,NAN,NAN,96.5,52,NAN,NAN,104,47,NAN,NAN,110,44,NAN,NAN,47.5,51,NAN,NAN,76.7,67,NAN,NAN,30.3,6,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,93.7,28,NAN,NAN,87.4,20,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,87.4,41,NAN,NAN,75.9,29,NAN,NAN,68,14,NAN,NAN,94.6,23,NAN,NAN,109,41,NAN,NAN,99.5,28,NAN,NAN,105,33,NAN,NAN,110,37,NAN,NAN,82.3,2,NAN,NAN,91.8,17,NAN,NAN,89.1,11,NAN,NAN,87.4,5,NAN,NAN,30,-4,NAN,NAN,20.1,-6,0,0,10.2,-11,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,40,-3,NAN,NAN,49.9,-2,NAN,NAN,59.7,-2,NAN,NAN,70.1,-2,NAN,NAN,79.8,-1,NAN,NAN,NAN,NAN,NAN,NAN,90,24,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2,-90,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
0,46.1,89,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,47.5,77,NAN,NAN,50.4,65,NAN,NAN,55.7,56,NAN,NAN,61.6,48,NAN,NAN,68.7,42,NAN,NAN,7.1,82,0,0,40.9,89,NAN,NAN,27.1,-88,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,55.1,15,NAN,NAN,53.5,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,46.1,36,NAN,NAN,37.7,11,NAN,NAN,39.3,-20,NAN,NAN,59.1,7,NAN,NAN,67.4,37,NAN,NAN,60.9,16,NAN,NAN,64.7,25,NAN,NAN,69.4,32,NAN,NAN,59.7,-27,NAN,NAN,58.6,-3,NAN,NAN,59.7,-13,NAN,NAN,62.8,-21,NAN,NAN,32.1,-88,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,33.8,-71,0,0,38.1,-57,NAN,NAN,44.7,-46,NAN,NAN,51.9,-38,NAN,NAN,60.3,-32,NAN,NAN,NAN,NAN,NAN,NAN,54.1,7,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,53.5,90,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
0,NAN,NAN,NAN,NAN,47,-90,NAN,NAN,49.9,-78,NAN,NAN,54.6,-69,NAN,NAN,60.3,-61,NAN,NAN,67.4,-54,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,27.1,81,0,0,53.5,-26,NAN,NAN,51.4,-11,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,56.8,-18,NAN,NAN,66,-49,NAN,NAN,59.1,-28,NAN,NAN,62.8,-36,NAN,NAN,67.4,-44,NAN,NAN,58,17,NAN,NAN,56.8,-8,NAN,NAN,58,2,NAN,NAN,60.9,11,NAN,NAN,44.3,-49,NAN,NAN,35.5,-22,NAN,NAN,37.3,10,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,32.1,81,NAN,NAN,33.1,63,NAN,NAN,37.3,48,NAN,NAN,43.4,37,NAN,NAN,50.4,29,NAN,NAN,58.6,22,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,51.9,-19,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,52.5,79,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
0,46.1,77,NAN,NAN,47,89,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,47.5,64,NAN,NAN,50.4,53,NAN,NAN,55.7,44,NAN,NAN,61.6,36,NAN,NAN,68.7,30,NAN,NAN,7.1,70,0,0,40.9,76,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,55.1,2,NAN,NAN,53.5,-12,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,46.1,24,NAN,NAN,37.7,-2,NAN,NAN,39.3,-32,NAN,NAN,59.1,-5,NAN,NAN,67.4,25,NAN,NAN,60.9,4,NAN,NAN,64.7,13,NAN,NAN,69.4,20,NAN,NAN,59.7,-39,NAN,NAN,58.6,-15,NAN,NAN,59.7,-25,NAN,NAN,62.8,-34,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,33.8,-83,0,0,38.1,-69,0,0,44.7,-58,NAN,NAN,51.9,-50,NAN,NAN,60.3,-44,NAN,NAN,NAN,NAN,NAN,NAN,54.1,-5,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,54.6,78,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
0,46.1,-86,NAN,NAN,47,-74,NAN,NAN,49.9,-62,NAN,NAN,54.6,-52,NAN,NAN,60.3,-44,NAN,NAN,67.4,-38,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,40.9,-86,NAN,NAN,NAN,NAN,NAN,NAN,53.5,-10,NAN,NAN,51.4,5,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,56.8,-2,NAN,NAN,66,-33,NAN,NAN,59.1,-11,NAN,NAN,62.8,-20,NAN,NAN,67.4,-28,NAN,NAN,58,33,NAN,NAN,56.8,8,NAN,NAN,58,18,NAN,NAN,60.9,27,NAN,NAN,44.3,-33,NAN,NAN,35.5,-6,NAN,NAN,37.3,26,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,33.1,80,NAN,NAN,37.3,65,NAN,NAN,43.4,53,NAN,NAN,50.4,45,NAN,NAN,58.6,38,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,51.9,-2,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,51.9,-85,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,47.5,88,NAN,NAN,50.4,77,NAN,NAN,55.7,67,NAN,NAN,61.6,59,NAN,NAN,68.7,53,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,27.1,-77,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,55.1,26,NAN,NAN,53.5,11,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,46.1,47,NAN,NAN,37.7,22,NAN,NAN,39.3,-9,0,0,59.1,18,NAN,NAN,67.4,49,NAN,NAN,60.9,27,NAN,NAN,64.7,36,NAN,NAN,69.4,43,NAN,NAN,59.7,-16,NAN,NAN,58.6,8,NAN,NAN,59.7,-1,NAN,NAN,62.8,-10,NAN,NAN,32.1,-77,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,33.8,-60,NAN,NAN,38.1,-46,NAN,NAN,44.7,-35,NAN,NAN,51.9,-27,NAN,NAN,60.3,-21,NAN,NAN,NAN,NAN,NAN,NAN,54.1,19,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,54.6,-79,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
0,46.1,-74,NAN,NAN,47,-62,NAN,NAN,49.9,-50,NAN,NAN,54.6,-41,NAN,NAN,60.3,-32,NAN,NAN,67.4,-26,NAN,NAN,47.5,-86,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,7.1,-81,0,0,40.9,-74,NAN,NAN,NAN,NAN,NAN,NAN,53.5,2,NAN,NAN,51.4,17,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,56.8,10,NAN,NAN,66,-21,NAN,NAN,59.1,1,NAN,NAN,62.8,-8,NAN,NAN,67.4,-16,NAN,NAN,58,45,NAN,NAN,56.8,20,NAN,NAN,58,30,NAN,NAN,60.9,39,NAN,NAN,44.3,-21,NAN,NAN,35.5,6,NAN,NAN,37.3,38,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,37.3,77,NAN,NAN,43.4,65,NAN,NAN,50.4,57,NAN,NAN,58.6,50,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,51.9,10,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,54.1,-73,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,50.4,85,NAN,NAN,55.7,76,NAN,NAN,61.6,68,NAN,NAN,68.7,62,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,27.1,-68,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,55.1,35,NAN,NAN,53.5,20,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,46.1,56,NAN,NAN,37.7,31,NAN,NAN,39.3,0,NAN,NAN,59.1,27,NAN,NAN,67.4,57,NAN,NAN,60.9,36,NAN,NAN,64.7,45,NAN,NAN,69.4,52,NAN,NAN,59.7,-7,NAN,NAN,58.6,17,NAN,NAN,59.7,7,NAN,NAN,62.8,-1,NAN,NAN,32.1,-68,NAN,NAN,33.1,-86,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,33.8,-51,0,0,38.1,-37,NAN,NAN,44.7,-26,NAN,NAN,51.9,-18,NAN,NAN,60.3,-12,NAN,NAN,NAN,NAN,NAN,NAN,54.1,27,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,56.8,-70,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
0,46.1,-65,NAN,NAN,47,-53,NAN,NAN,49.9,-41,NAN,NAN,54.6,-32,NAN,NAN,60.3,-24,NAN,NAN,67.4,-17,NAN,NAN,47.5,-77,NAN,NAN,50.4,-88,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,7.1,-72,0,0,40.9,-65,NAN,NAN,NAN,NAN,NAN,NAN,53.5,11,NAN,NAN,51.4,26,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,56.8,19,NAN,NAN,66,-12,NAN,NAN,59.1,9,NAN,NAN,62.8,1,NAN,NAN,67.4,-7,NAN,NAN,58,54,NAN,NAN,56.8,29,NAN,NAN,58,39,NAN,NAN,60.9,48,NAN,NAN,44.3,-12,NAN,NAN,35.5,15,NAN,NAN,37.3,47,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,37.3,85,-0,0,43.4,74,NAN,NAN,50.4,66,NAN,NAN,58.6,59,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,51.9,18,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,57.4,-64,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
